customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
CUST1916,Female,0,No,Yes,59,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.28,1669.7,No
CUST1917,Male,1,No,No,1,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,75.89,No
CUST1918,Male,0,Yes,No,55,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.49,5199.61,No
CUST1919,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,85.15,2045.14,No
CUST1920,Female,1,No,No,41,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,108.56,4451.76,No
CUST1921,Male,0,Yes,No,45,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,54.69,2463.37,No
CUST1922,Female,0,Yes,Yes,31,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),63.05,1952.63,No
CUST1923,Female,0,Yes,Yes,10,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),103.97,1034.7,No
CUST1924,Male,0,Yes,No,6,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.9,593.69,Yes
CUST1925,Female,0,No,Yes,42,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.66,1704.22,No
CUST1926,Female,0,Yes,No,1,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),114.07,116.09,No
CUST1927,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,43.42,1086.61,No
CUST1928,Male,0,No,No,44,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,71.81,3164.35,No
CUST1929,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.46,3524.51,No
CUST1930,Female,1,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.12,1317.24,No
CUST1931,Male,0,No,Yes,71,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.68,7007.71,Yes
CUST1932,Male,0,Yes,No,44,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.44,3982.42,No
CUST1933,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.47,1509.23,Yes
CUST1934,Male,0,Yes,Yes,64,No,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),23.52,1502.52,No
CUST1935,Female,1,No,No,47,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,73.56,3457.15,No
CUST1936,Male,1,No,Yes,23,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),56.18,1291.83,Yes
CUST1937,Male,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.19,1725.14,No
CUST1938,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),69.87,4190.29,No
CUST1939,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),22.39,1429.63,Yes
CUST1940,Female,0,No,Yes,48,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,70.27,3372.39,No
CUST1941,Male,0,No,Yes,10,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.43,325.04,No
CUST1942,Male,0,No,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.66,4641.7,No
CUST1943,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),59.47,1782.54,No
CUST1944,Female,1,No,No,18,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.58,1220.07,No
CUST1945,Female,0,No,Yes,16,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),64.68,1039.38,No
CUST1946,Male,0,No,Yes,40,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.32,2571.44,No
CUST1947,Female,0,Yes,Yes,3,No,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,112.53,340.54,No
CUST1948,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,62.5,4253.24,No
CUST1949,Female,0,Yes,No,33,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,31.72,1049.05,No
CUST1950,Male,1,No,No,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),52.22,1046.39,No
CUST1951,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.73,578.27,No
CUST1952,Male,1,Yes,No,54,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),108.49,5853.84,Yes
CUST1953,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,27.71,801.92,No
CUST1954,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,33.49,236.01,No
CUST1955,Female,0,No,Yes,38,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,92.8,3524.32,No
CUST1956,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.15,1946.45,No
CUST1957,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.3,614.43,No
CUST1958,Female,0,No,Yes,38,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,62.33,2371.55,No
CUST1959,Female,0,Yes,No,7,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,20.35,145.34,No
CUST1960,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),26.43,581.91,No
CUST1961,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),25.86,723.43,No
CUST1962,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,58.76,354.04,No
CUST1963,Female,0,Yes,Yes,59,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),52.23,3077.99,No
CUST1964,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,43.83,3115.39,No
CUST1965,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.7,4506.92,No
CUST1966,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),37.44,228.46,No
CUST1967,Female,0,No,Yes,69,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),97.94,6762.47,No
CUST1968,Male,0,Yes,No,39,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,36.91,1443.53,No
CUST1969,Male,0,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,113.18,3844.08,No
CUST1970,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.86,4980.79,No
CUST1971,Female,0,No,No,57,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.58,2481.1,No
CUST1972,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),57.19,4060.44,No
CUST1973,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.66,3432.95,No
CUST1974,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),29.65,300.47,No
CUST1975,Male,0,No,No,55,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.44,5961.99,No
CUST1976,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.16,839.71,No
CUST1977,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,52.7,1266.88,No
CUST1978,Female,0,Yes,Yes,33,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.09,955.49,No
CUST1979,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.55,1307.53,Yes
CUST1980,Male,0,No,Yes,49,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,87.24,4277.55,Yes
CUST1981,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.69,3161.38,No
CUST1982,Female,0,Yes,No,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),102.3,4095.17,No
CUST1983,Female,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.89,263.42,Yes
CUST1984,Male,0,No,Yes,61,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,85.22,5197.88,No
CUST1985,Male,0,Yes,No,17,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.55,1932.7,No
CUST1986,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),67.79,541.43,No
CUST1987,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.38,4887.29,No
CUST1988,Female,0,No,No,38,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),111.87,4246.36,No
CUST1989,Male,0,No,No,3,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.83,271.94,Yes
CUST1990,Female,0,No,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,93.94,3198.75,No
CUST1991,Female,0,Yes,No,55,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),52.87,2904.47,No
CUST1992,Female,0,Yes,No,62,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.84,3900.08,No
CUST1993,Female,0,No,Yes,0,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,26.19,-2.01,No
CUST1994,Male,0,Yes,No,58,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),107.05,6206.74,No
CUST1995,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.52,3722.3,Yes
CUST1996,Female,0,No,No,10,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.09,1043.3,No
CUST1997,Female,0,No,No,39,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.55,4154.44,No
CUST1998,Male,1,No,No,63,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),44.49,2800.92,No
CUST1999,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),90.2,629.18,No
CUST2000,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.59,6070.49,No
CUST2001,Male,0,Yes,Yes,29,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.63,944.36,Yes
CUST2002,Male,0,Yes,No,58,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),28.07,1628.06,Yes
CUST2003,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.54,1942.45,No
CUST2004,Female,0,Yes,No,62,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,53.92,3341.15,No
CUST2005,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),91.3,3194.82,No
CUST2006,Male,0,No,No,50,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,114.43,5722.7,No
CUST2007,Female,0,No,Yes,1,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),118.91,121.36,No
CUST2008,Female,0,Yes,Yes,49,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.71,3460.79,Yes
CUST2009,Male,0,No,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.43,390.27,Yes
CUST2010,Female,1,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),52.26,3397.19,No
CUST2011,Female,0,No,No,50,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),93.48,4671.31,No
CUST2012,Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),38.43,924.02,No
CUST2013,Male,0,No,No,33,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.99,1819.19,No
CUST2014,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.52,694.09,Yes
CUST2015,Male,0,Yes,No,23,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,53.9,1238.19,Yes
CUST2016,Male,0,Yes,No,63,No,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.58,4954.4,No
CUST2017,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.63,777.81,Yes
CUST2018,Male,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,25.45,1145.53,Yes
CUST2019,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.24,1506.45,Yes
CUST2020,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,26.48,183.6,No
CUST2021,Female,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.89,98.47,Yes
CUST2022,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.66,1220.84,No
CUST2023,Female,1,Yes,No,62,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.0,6700.39,No
CUST2024,Female,0,No,Yes,51,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,37.74,1924.82,Yes
CUST2025,Male,0,Yes,No,14,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.36,1092.23,No
CUST2026,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),51.36,1127.01,No
CUST2027,Male,0,Yes,Yes,54,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.52,4832.7,No
CUST2028,Male,0,Yes,Yes,46,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.36,5443.7,No
CUST2029,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),48.86,439.03,No
CUST2030,Male,0,No,Yes,35,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.84,1288.45,No
CUST2031,Female,0,No,No,37,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.99,2216.71,No
CUST2032,Female,0,No,Yes,22,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.39,979.71,No
CUST2033,Female,1,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.82,1020.43,Yes
CUST2034,Female,1,No,Yes,27,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.13,1754.43,No
CUST2035,Male,1,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),67.42,2425.89,No
CUST2036,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.6,2116.9,No
CUST2037,Male,0,No,Yes,24,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.87,502.19,No
CUST2038,Female,0,Yes,No,0,No,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,28.84,3.69,No
CUST2039,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.9,469.29,No
CUST2040,Male,0,Yes,Yes,71,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),42.12,2993.2,No
CUST2041,Male,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,112.49,2475.31,No
CUST2042,Female,0,No,Yes,39,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,32.51,1266.13,No
CUST2043,Male,0,No,Yes,61,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.05,4757.24,Yes
CUST2044,Male,0,No,Yes,48,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),60.08,2885.96,No
CUST2045,Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.47,2643.82,Yes
CUST2046,Female,1,No,No,69,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,109.03,7518.45,No
CUST2047,Female,1,Yes,Yes,30,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),27.12,811.47,No
CUST2048,Male,0,Yes,Yes,7,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.92,211.77,Yes
CUST2049,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,65.23,3068.49,No
CUST2050,Female,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,83.31,1332.62,No
CUST2051,Female,0,Yes,Yes,48,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),106.94,5132.46,No
CUST2052,Female,0,No,No,33,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.86,1780.16,No
CUST2053,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,90.53,4620.44,Yes
CUST2054,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,102.25,820.49,No
CUST2055,Female,0,No,No,36,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,32.9,1179.78,No
CUST2056,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.52,4171.52,No
CUST2057,Female,0,No,Yes,32,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.11,3102.93,No
CUST2058,Female,0,No,Yes,11,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.8,856.59,No
CUST2059,Female,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,111.89,5816.35,No
CUST2060,Male,0,Yes,No,48,No,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,68.38,3286.45,No
CUST2061,Female,1,No,No,34,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),55.74,1891.04,No
CUST2062,Male,0,No,No,49,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.07,2304.37,No
CUST2063,Male,0,No,No,17,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,34.33,578.97,Yes
CUST2064,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.81,5088.52,No
CUST2065,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,96.19,6536.15,No
CUST2066,Male,0,No,No,62,No,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,69.23,4290.77,No
CUST2067,Female,0,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,52.45,2205.91,No
CUST2068,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),74.23,2008.43,No
CUST2069,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),41.9,333.69,No
CUST2070,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.49,1327.2,No
CUST2071,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,74.44,5136.45,No
CUST2072,Male,0,No,Yes,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.28,1066.85,No
CUST2073,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.81,655.76,Yes
CUST2074,Male,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,117.55,2471.46,No
CUST2075,Female,1,No,No,59,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.06,3782.01,No
CUST2076,Female,0,No,No,56,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.05,2247.22,No
CUST2077,Female,0,Yes,Yes,70,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,37.73,2644.38,No
CUST2078,Male,0,No,No,49,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,62.65,3064.9,No
CUST2079,Male,0,No,Yes,21,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.31,1055.13,No
CUST2080,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.84,5557.45,No
CUST2081,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,28.74,1642.92,No
CUST2082,Female,0,No,Yes,12,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),89.02,1066.2,No
CUST2083,Female,0,No,No,32,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,107.39,3435.58,No
CUST2084,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.84,1287.78,Yes
CUST2085,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.44,1094.06,Yes
CUST2086,Female,0,No,No,3,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.88,230.64,No
CUST2087,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,94.59,5393.43,No
